"time";"keyWords"
"2015-04-27";"現貨,上漲,偏多下,900,價差,之間,51,10,台積電,000,VLSI,研討會,技術,企業,DAT,主辦,半導體,國際,主題,工研院,現貨,上漲,偏多下,900,價差,之間,51,10,台積電,000,蘋果,市場,預期,同時,iPhone,萬支,大中華區,800,大陸,400,萬點,指數,散戶,投資人,幾家愁,什麼,卻是,幾家歡樂,不僅,台股,萬點,指數,散戶,投資人,幾家愁,什麼,卻是,幾家歡樂,不僅,台股,蘋果,市場,預期,同時,iPhone,萬支,大中華區,800,大陸,400,台股,10,再度,11,10002.58,15,今早,2000,加權指數,10068,台股,10,再度,11,10002.58,15,今早,2000,加權指數,10068,VLSI,研討會,技術,企業,DAT,主辦,半導體,國際,主題,工研院"
"2015-02-23";"台股,羊年,國際,春節,外資,走勢,封關,多頭,兆頭,加碼,陸續,登場,2888,也將,各廠,上陣,2880,國泰,來看,廠商,高點,字型,羊年,解析度,K2K,台股,技術,LTE,出現,大盤,台股,期間,ADR,月光,羊年,兩大,台灣,20,五個,半導體,Apple,MWC,14,上漲,Watch,15,充滿,加權指數,33.2,一個,高點,字型,羊年,解析度,K2K,台股,技術,LTE,出現,大盤,經濟,寬鬆,創新,國際,亞股,上漲,引導,價格,成為,德股,台股,羊年,國際,春節,外資,走勢,封關,多頭,兆頭,加碼,Apple,MWC,14,上漲,Watch,15,充滿,加權指數,33.2,一個,經濟,寬鬆,創新,國際,亞股,上漲,引導,價格,成為,德股,陸續,登場,2888,也將,各廠,上陣,2880,國泰,來看,廠商,台股,期間,ADR,月光,羊年,兩大,台灣,20,五個,半導體"
"2015-09-17";"訂單,台積,次世代,Pascal,16,報導,GPU,外資,分析師,大廠,電子,半導體,產業,半導體業,2.08,分析師,16,投顧,上漲,揚升,台積電,蘋果,上漲,2330,A9,16,傳出,Plus,大漲,A10,中國,台股,資金,台灣,僅一海,因為,亞洲,南韓,強勁,市場"
"2015-11-13";"16,製程,奈米,系統,推升,先進,及海思,強大,2330,台積電,台股,10,傳出,MSCI,企圖,25.98,0.02,廢除,大盤,13,億元,股價,3374,842,出現,1.11,回檔,上櫃,季財報,0.07"
"2015-03-18";"亞洲,2013,企業,競爭力,2014,台灣,相同,2015,亞太經濟,300,指數,45,TPK,Watch,NASDAQ,4.5,2330,Apple,128.34,3673,台積,奈米,16,A9,份額,則是,原估,20,兩成,動能,亞洲,2013,企業,競爭力,2014,台灣,相同,2015,亞太經濟,300,電子,指數,開高,結算,指期,大盤,9600,展現,2330,強勁,博鰲,蕭萬長,將於,論壇,周文重,廿八日,昨天,國家,共同市場,基金會,指數,45,TPK,Watch,NASDAQ,4.5,2330,Apple,128.34,3673,可望,劉德音,154,Altera,2330,創下,154.5,台積,10,傳出,結算,今台,強勁,投資,大關,亞股,9600,三大,指數,17,電子,指數,開高,結算,指期,大盤,9600,展現,2330,強勁,可望,劉德音,154,Altera,2330,創下,154.5,台積,10,傳出,外資,值股,不僅,台積,半導體,台積電,因為,不斷,報告,2330,台積,奈米,16,A9,份額,則是,原估,20,兩成,動能,外資,值股,不僅,台積,半導體,台積電,因為,不斷,報告,2330"
"2015-09-26";"GF,動能,ZEN,代工廠,中央處理器,AMD,2330,台積,原來,APU,服務業,氣候,經院,製造業,測驗,營業,景氣,80.6,90.38,三大,半導體,參與,個股,區間,2313,下調,2330,台積電,台積,BB,櫃買,開始,止穩,法人,1.28,合計,多數,幾周,116.76,已經,外資,歐美,中央銀行,25,35,億元,反彈,估計,應已,匯率"
"2015-07-11";"三大,26.1,停損,億元,低點,750,分別,台股,18.7,318.8,表現,中國,重挫,債務,6.15,加權指數,台股,兩個,4.75,問題"
"2015-12-02";"情怯,8457.4,500,之遙,中場,460,之間,497,企圖,450,資金,企業,上市,卓碧華,一樣,增發,可轉債,台灣,營運,強調,美國,禮物,智慧型,手機,依序是,CEA,根據,消費者,協會,樂觀,集團,郭台銘,財產,總裁,捐出,公證,不落人後,前即,90,之後"
"2015-07-26";"短空,750,回穩,國際,唯台,低點,外資,前波,將是,仍多,預期,台積,挹注,理由,符合,EPS3,16,fi,06,2.,指數,投顧,2.9,750,元富,來看,劉坤錫,協理,8733,台新"
"2015-09-05";"000,台股,短線,反彈,95.35,大盤,000.6,1.18,守穩,國際,持續,盤整,000,升息,陷入,台股,尾盤,國安,收將,後市,營收,成長,億元,大立光,去年同期,比重,3008,349.04,1000,40-50"
"2015-06-16";"積電,過熱,高通,晶片,展延,問題,外電報導,台積電,客戶,810,企業,社會,認為,中小企業,責任,棟樑,台灣,全面落實,CSR,協會,外資,股價,影響,80,10,以來,16,InFO,3189,封裝,外資,結算,指期,月台,明天,單未,17,壓低,1.48,兩個,統一,上櫃,合計,公司,上市,393,595,30,70,受評,淨空,表現,指期,外資,15,多空,大盤,態度,弱勢,1.4"
"2015-04-09";"季線,指期,再度,國際,外資,回測,多單,出現,尾盤,之間,限水,10,半導體,台積電,Fab15,2330,啟動,7.5,工業用水,大戶,資金,年來,德股,列車,挑戰,亞洲,15,台股,新猷,改寫,資金,年來,德股,列車,挑戰,亞洲,15,台股,新猷,改寫,限水,10,半導體,台積電,Fab15,2330,啟動,7.5,工業用水,大戶,晶片,英特爾,量產,延到,中國,大陸,季至,市場,SoFIA,季間,季線,指期,再度,國際,外資,回測,多單,出現,尾盤,之間,晶片,英特爾,量產,延到,中國,大陸,季至,市場,SoFIA,季間"
"2015-12-15";"國際,外資,14,台股,匯出,059,太陽能,弱勢,人民幣,台積電,2379,中國,3529,040,75,000,亞股昨,人民幣,14,Fed,半導體,營收,優勢,先進,台積電,一線,2330,中長期,多頭,台股,營業,保護,企業,秘密,促進,內容,刑事責任,2013,台灣,增訂,自動化,營收,盟立,挹注,加持,8.23,兩岸,合併,14,不景氣"
"2015-06-18";"藉由,2.2,友達,反撲,前須,89,18,不虞匱乏,台股,200,虛擬實境,遊戲機,美國,One,E3,將成,微軟,引進,主題,Xbox,中鋼構,鋼構,公噸,營運,接單,2013,17,億元,13.5,3.1,營運,虛擬實境,權證,受惠,價平,如台,宏達,2498,專家,商機,評鑑,治理,公司,圓滿,台積電,40,我國,市場,第一屆,獲獎,現貨,指期,明顯,市場,169,9049,價差,大盤,10,午盤"
"2015-10-18";"台股,T50,1.8,00632,16,0.04,上漲,19.36,元收,1.7,2015,成長,台股,上將,因美股,半導體,GDP,中華經濟,增溫,三大,龍頭股,法說,兩大,刪減,大立光,台股,市場,後者,匯兌,景氣,英特爾,報導,晶片,包辦,iPhone,SoC,Qualcomm,乃至於,台積電,客戶"
"2015-08-10";"指數,盤中,王台,大盤,台指,130,侵蝕,大關,出現,期於,災後,重建,多項,來看,多處,不鏽鋼,家電,成為,傳出,清潔用品,加權指數,期貨,上周,反彈,312,呈現,300,單時,外資,偏空,主計,下修,60,374.08,以來,低點,來到,台股,勢必,GDP,億元,營收,600,809.5,傳言,24.7,2330,僅次於,871.2,35,帶動,電視,增溫,低潮,DisplaySearch,副總裁,2317,價格,即將,出貨,GDP,全年,主計處,374.08,68.21,下開,其後,台股,午盤,以來"
"2015-10-31";"公開市場,FOMC,即將,倒數,人類,卻欲振,台灣,因應,10,Fed"
"2015-12-10";"跌破,96,中場,今早,不過,8217,8133,320,低點,仍盛,輝達,繪圖,晶片,台積電,台灣將,NVIDIA,大廠,2330,PC,GRID,營收,11,億元,合併,去年同期,851.51,10,13.2,22.4,2330"
"2015-03-13";"希臘,財長,000,對著,900,小時,希臘人,一口氣,延長,外債,台股,市場,2330,各國,以生技,則是,2317,來到,各類,600,400,波動,萬餘口,OI,700,市場,履約,Put,12,5.3,400,波動,萬餘口,OI,700,市場,履約,Put,12,5.3,希臘,財長,000,對著,900,小時,希臘人,一口氣,延長,外債,台股,市場,2330,各國,以生技,則是,2317,來到,各類,600,外資,處理器,台積,一舉,A9,191,100,16,2016,2330,外資,處理器,台積,一舉,A9,191,100,16,2016,2330"
"2015-04-06";"實力,經濟,亞投行,創新力,培養,台灣,機會,創業,沒有,年輕人,台股,兩大,大關,將是,多頭,700,600,專家,三大,台積,美國,晶片,100,半導體,Alcoa,FPGA,季財報,將以,傳聞,將在,大盤,統計,周期,反彈,壓力,市場,技術,600,拉動,27,大盤,統計,周期,反彈,壓力,市場,技術,600,拉動,27,美國,晶片,100,半導體,Alcoa,FPGA,季財報,將以,傳聞,將在,台股,現貨,重回,前拉出,上漲,外資,大寶,多數,來期,強勢,台股,兩大,大關,將是,多頭,700,600,專家,三大,台積,台股,現貨,重回,前拉出,上漲,外資,大寶,多數,來期,強勢,實力,經濟,亞投行,創新力,培養,台灣,機會,創業,沒有,年輕人"
"2015-09-18";"台股,FED,出盡,呈現,8399.71,846,國際,導致,不變,不過,期貨,陳昱宏,分析師,台股,平盤,多頭,持穩,指期,呈現,收斂,Fed,升息,公開市場,市場,因為,Janet,委員,投顧,Yellen,儲祥生,買超,億元,新興,外資,台股,亞洲,13,276,118,400,漲幅,反彈,希臘,公股,21.8,俄羅斯,台股,報酬率,24,外資"
"2015-06-19";"董事長,接班,接班人,問及,台積電,不會,一場,他說,問題,何時,產業,景氣,企業,下半年,2330,半導體,常會,召開,則較,張忠謀,除息,下半年,台積電,29,台股,參與,2330,回檔,國內法,即將"
"2015-07-27";"市場,法說,半導體,11,122.21,創下,台股,以來,店頭,25,重挫,214,傳產,加權指數,今早,200,大類,亞股,指數,3200,族群,2311,廠商,台股,2330,投資,投資人,600,報告,價值,奈米,10,預期,台積電,由於,市場,2330,優於,16,FF"
"2015-01-17";"櫃買,指數,下挫,周五,跌幅,加權指數,上漲,反壓,1.48,受阻於,107,低點,天上飛,44.2,幾個,崩盤,投資,海運,油價,我們,內容,行情,在於,卻是,大漲,不領情,ADR,台積,大立光,亮麗,櫃買,指數,下挫,周五,跌幅,加權指數,上漲,反壓,1.48,受阻於,內容,行情,在於,卻是,大漲,不領情,ADR,台積,大立光,亮麗,107,低點,天上飛,44.2,幾個,崩盤,投資,海運,油價,我們,台股,台積,分析師,26,仍為,一個月,50,周線,16,仍大下,台股,台積,分析師,26,仍為,一個月,50,周線,16,仍大下,台積電,停板,2330,凱基,參與,16,建議,慶祝,後市,大漲"
"2015-06-12";"股期,現貨,做空,分析師,債務,來看,17,協商,二個,反彈力,指數,收小紅,三大,提振,工業,38.97,半導體,收高,不過,就業,證券,將台,230,10,6.7,下修,12,來到,990,兩年,董事長,聯發科,台積電,2330,2454,召開,下修,大廠,介則,宏達,半導體,權證,族群,2330,11,反彈,參與,台積電,優勢,大廠,感測器,影像,出貨,Quantum,台灣,InVisage,2330,10,並與台,工廠"
"2015-11-20";"指期,價差,收斂,400,30,多數,市場,444,500,店頭,19,外資,加持,億元,作收,328,143,477.2,分析師,136,EPS,可望,新高,價格,以來,Q3,出現,1.74,1.,創高"
"2015-03-29";"區的,台股,高位,反應,周低,作收,以日,9500,對於,坐實,參賽者,內容,籌碼,創下,介紹,UPS,所選,成長,數檔,持續,台股,隔周,FOMC,呼聲,25,公開市場,18,不僅,委員會,大漲,比賽,資金,新一季,配置,大學,反彈,台積電,大膽,外資股,外資,區的,台股,高位,反應,周低,作收,以日,9500,對於,坐實,台股,隔周,FOMC,呼聲,25,公開市場,18,不僅,委員會,大漲,參賽者,內容,籌碼,創下,介紹,UPS,所選,成長,數檔,持續,比賽,資金,新一季,配置,大學,反彈,台積電,大膽,外資股,外資"
"2015-09-06";"公布,虎尾,審議,召開,數字,外匯存底,主計,中國,減資,消費者,半導體,京鼎,設備,採購,推估,防制,動作,半導,10,3413,市場,新興,比爾斯,台的,Mark,坦伯頓,富蘭克林,Fed,團隊,Mobius,財政部,11,勢力,企業,主計處,CPI,國內,串連,會議,委員會,000,價位,相對,市場,對於,多方,800,175,低檔,907"
"2015-03-05";"IP,AFE,Design,IEEE,Cadence,802.11,28,ASIC,2330,3443,設備,沉積,原子,2330,儀科,10,國研院,台積電,協議,地化,論壇,17,企業,Taiwan,Conference,19,分析師,Technology,即將,Beyond,IP,AFE,Design,IEEE,Cadence,802.11,28,ASIC,2330,3443,論壇,17,企業,Taiwan,Conference,19,分析師,Technology,即將,Beyond,設備,沉積,原子,2330,儀科,10,國研院,台積電,協議,地化"
"2015-04-05";"台股,成長,收盤,則是,回補,之說,期貨,清明節,支撐,9600,上漲,之下,加權指數,不過,台積電,2330,2317,單是,35,伏筆,台股,成長,收盤,則是,回補,之說,期貨,清明節,支撐,9600,權值,一周,加權指數,兩周,反彈,前後,2.5,兩校,同學,台股,上周,交錯,參賽者,台股,兩位,一檔,8.07,單周,三商,勝過,上周,交錯,參賽者,台股,兩位,一檔,8.07,單周,三商,勝過,上漲,之下,加權指數,不過,台積電,2330,2317,單是,35,伏筆,上漲,位階,一檔,600,一鳴驚人,503,來到,反彈,10.53,577,上漲,位階,一檔,600,一鳴驚人,503,來到,反彈,10.53,577,台積電,國際,2330,及聯,內容,世界級,大學隊,大廠,他們,半導體,9600,方向性,欠缺,同時,均線,屬於,市場,對於,四個,或許,台積電,國際,2330,及聯,內容,世界級,大學隊,大廠,他們,半導體,9600,方向性,欠缺,同時,均線,屬於,市場,對於,四個,或許,權值,一周,加權指數,兩周,反彈,前後,2.5,兩校,同學,台股"
"2015-05-08";"億元,營收,台積,推估,2040,2330,之間,來到,2070,36,富比,47,2015,中國,Global,122,000,Forbes,中國工商銀行,2000"
"2015-08-14";"衝擊,人民幣,重挫,台幣,仍佳,台股,300,建議,內外資,投資人,權重,個股,調升,成分股,上並,則是,台灣,4938,不變,和碩,價差,領先,指期,期收,向上,上漲,262,今以,109,19,豪威,股權,控股公司,持股,34.56,VisERA,億元,100,39,億美元,稅後,億元,盈餘,上市,全體,724,200,300,合計,有差,權重,MSCI,亞洲,億元,Armour,9.7,216.50,UA,台股,9904,期貨,空方,低檔,來看,兩檔,僅應,TPK,13,個股,友達,台股,上漲,其後,出爐,億元,MSCI,719.68,人民幣,台積電,6.1"
"2015-11-02";"資本,支出,半導體,三強,三星,192,131,並較,億元,14"
"2015-11-18";"個股,大立光,季財報,支撐,來到,3008,已經,標的,17,419,台股,作收,外資,大漲,回測,400,季線,廢除,不領情,反彈,指期,結算,合約,8335,壓低,台股,30,12,11,季線"
"2015-01-15";"法說,展望,台積,3008,企業,分別,台股,大盤,來到,大立光,歐台期,指期,ADR,作收,幸台,分析師,尾盤,挫低,收斂,反應,台積電,第四季,去年,50,49.7,38,2225.21,39.6,6.44,40,陳昱宏,可說是,期貨,台積電,指期,內憂外患,幾天,大寶,弱勢,大盤,法說,103,15,加劇,半年線,台積電,台股,25,大立光,國內外,指數,台股,9200,不變,9205.43,25.20,186,GDP,中場,今早,台股,多空,分析師,51,危機,250,14,180,外資,100,國產,開始,觀光,集團,成長,推估,多角化,今年,SIGMU,動工,台積電,第四季,去年,50,49.7,38,2225.21,39.6,6.44,40,台股,多空,分析師,51,危機,250,14,180,外資,100,人數,900,2356,TPK,OTC,3673,2330,億元,2603,TPI,創辦人,勤業,企業倫理,企業,信賴,CSR,原則,國際,事務所,價值,指數,台股,9200,不變,9205.43,25.20,186,GDP,中場,今早,國產,開始,觀光,集團,成長,推估,多角化,今年,SIGMU,動工,人數,900,2356,TPK,OTC,3673,2330,億元,2603,TPI,歐台期,指期,ADR,作收,幸台,分析師,尾盤,挫低,收斂,反應,法說,103,15,加劇,半年線,台積電,台股,25,大立光,國內外,創辦人,勤業,企業倫理,企業,信賴,CSR,原則,國際,事務所,價值,陳昱宏,可說是,期貨,台積電,指期,內憂外患,幾天,大寶,弱勢,大盤,法說,展望,台積,3008,企業,分別,台股,大盤,來到,大立光"
"2015-03-09";"開出,28.73,不僅,9617.04,300,1.1,亞股,今早,台股,全數,開出,28.73,不僅,9617.04,300,1.1,亞股,今早,台股,全數,成交量,上周,76,三檔,優你康,以生技,3374,2633,光電,4174,影響,美股,上周五,國際,回測,亞股,大寶,三大,外資,就業,成交量,上周,76,三檔,優你康,以生技,3374,2633,光電,4174,影響,美股,上周五,國際,回測,亞股,大寶,三大,外資,就業"
"2015-04-30";"調查,65,12,以來,29,110,企業,2015,兩岸三地,兩岸,稅收,億元,成長,63.48,仍會,北區,220,台積電,佔營,大戶,萬點,行情,外資,再現,市場,內資,主導,27,創新,投資人,調查,65,12,以來,29,110,企業,2015,兩岸三地,兩岸,萬點,行情,外資,再現,市場,內資,主導,27,創新,投資人,稅收,億元,成長,63.48,仍會,北區,220,台積電,佔營,大戶"
"2015-07-25";"台股,破底,台積電,國泰,低點,分析師,九個,值股,大權,多空,半導體,台股,報不佳,延續,偏高且,低點,帶動,微軟,庫存,創下,持續,指數,出現,作多,24,不斷,777,800,人氣,23"
"2015-01-04";"過去,半導體,設備,兩年,科林,Lam,Research,市場,Applied,大廠,應材,特別,慶生會,台灣,25,低調,內部,出現,11,12,應材,特別,慶生會,台灣,25,低調,內部,出現,11,12"
"2015-11-07";"台積電,nm,16,挹注,動能,950,FFC,占率,InFO,14,台積電,季法,兩大,參半,3658,2454,季財報,季財測,2330,半導體,晶圓,營運,半導體,低潮期,影響,復甦,拉長,手機,成長,放緩,表現,基金,一周,能源,亮麗,國際,天然資源,居前,富蘭克林,志豪"
"2015-10-08";"證券,投資人,投資,地區,因應,主辦,10,2015,大飯店,台股,營收,減少,億元,季營收,合併,2330,6399.79,台積電,13.8,645.14,營收,漢微,合併,億元,科第,3.99,11.8,動能,10.48,54.5"
"2015-10-29";"聯電,外資,目標價,提升,多家,28,14.7,優於,14.2,不過,28,手機,晶片,卡位,IoE,LP,台積電,2330,Snapdragon,奈米"
"2015-01-08";"外資,國際,資金,台積電,大舉,台股,大權,多頭,成為,2330,全台,用水,文清,協理,台灣,分區,台新,台股,分析師,啟動,電子,EICC,產業,台積電,聯盟,社會,2330,成為,強調,企業,外資,營收,2330,台積電,創新,2.6,報告,不過,季增,台積,產品,笙泉,夥伴,上櫃,台積,32,位元,和物,MCU,將於,外資,帶動,台股,元旦假期,3481,2330,出現,之後,其實,2409,營收,EMS,月光,第四季,代工,去年,新高,2311,台幣,766.45,外資,營收,2330,台積電,創新,2.6,報告,不過,季增,台積,權證,槓桿,價內,四個,價外,三至,10,建議,機率,以內,全台,用水,文清,協理,台灣,分區,台新,台股,分析師,啟動,失土,74,中國,9200,不斷,9154,2015,一掃,亞股,9100,電子,EICC,產業,台積電,聯盟,社會,2330,成為,強調,企業,權證,槓桿,價內,四個,價外,三至,10,建議,機率,以內,營收,EMS,月光,第四季,代工,去年,新高,2311,台幣,766.45,外資,帶動,台股,元旦假期,3481,2330,出現,之後,其實,2409,失土,74,中國,9200,不斷,9154,2015,一掃,亞股,9100,產品,笙泉,夥伴,上櫃,台積,32,位元,和物,MCU,將於,外資,國際,資金,台積電,大舉,台股,大權,多頭,成為,2330"
"2015-06-22";"蘋果,聯電,聯網,積電,專攻,實力,之後,技術,供應鏈,商機"
"2015-09-09";"企業,多表,人才,放寬,台灣,攻擊,更應,條件,條款,國際,國內,進入,預估,封測,業者,投顧,季初,前拉貨,壓力,庫存,年增率,出貨,IDC,TrendForce,降至,iPhone,7.5,下修,10.4,11.3,大漲,亞股,280,創下,3200,勁揚,千點,今年以來,台股,390,蘋果,股價,成長,2325,公開,2311,外資,中場,加溫,亮麗,獲利,市場,企業,大陸,上半年,但據,創下,47.42,台灣,49.79"
"2015-03-25";"美國,9730,三大,上漲,亞股,9700,周線,上證指數,市場,台股,蘋果,外資,份額,2330,優於,亞系,A9,16,下單,台積電,預估,機會,投資人,代工廠,A9,權證,爭奪戰,傳出,確立,喧騰,純益,億元,7.66,3265,上櫃,61,3.71,16.34,4.98,11.5,純益,億元,7.66,3265,上櫃,61,3.71,16.34,4.98,11.5,蘋果,外資,份額,2330,優於,亞系,A9,16,下單,台積電,美國,9730,三大,上漲,亞股,9700,周線,上證指數,市場,台股,創意,設計,北美,IP,季應,台積電,3443,廠商,持續,2330,創意,設計,北美,IP,季應,台積電,3443,廠商,持續,2330,預估,機會,投資人,代工廠,A9,權證,爭奪戰,傳出,確立,喧騰,稅後,台積電,450,EPS,光以,2330,單季,24,季財報,144.85,稅後,台積電,450,EPS,光以,2330,單季,24,季財報,144.85"
"2015-09-13";"出現,強力,300,外資,200,反彈,台指,強勢,市場,價差,主辦,王道,優先,兩岸,國內,勞動部,基金會,座談會,挑戰,所稅,指期,1.3,單不退,外資,之間,三為,大長,多為,實體線,契約,謝百庭,上周,以昱晶,太陽能,2.65,3514,則是,上漲,小漲,10.5"
"2015-02-15";"QE,寬鬆,元大,台股,三大,封關,強勢,投顧,投信,15,權證,價值,年前,73,合計,影響,效應,對於,數據,投資人,QE,寬鬆,元大,台股,三大,封關,強勢,投顧,投信,15,封關,戰報,575,台股,多頭,大盤,五檔,投資,0.99,個股,權證,價值,年前,73,合計,影響,效應,對於,數據,投資人,奈米,4.5,28,代工廠,871.2,20,16,50,億元,2330,封關,戰報,575,台股,多頭,大盤,五檔,投資,0.99,個股,奈米,4.5,28,代工廠,871.2,20,16,50,億元,2330"
"2015-11-09";"10,營收,5284,jpp,創新,650,回測,600,技術,年來,指期,美國,即衝,呈現,口數,58,165.446,外資,價差,就業,人氣,兩岸,8700,一陣,加權指數,8650,半導體,回測,台股,中場"
"2015-10-19";"選舉,保費,台股,補充,至於,加溫,上調,反彈,戲碼,國民黨,早盤,802.86,億元,加權,僅由,台股,周線連,亞洲,大盤,26.55,12,傳出,並以,台積,半導體業,16,2018,大手筆,大廠,千億元"
"2015-10-10";"台股,上漲,台積,周線,445,500,141,大盤,國際,回穩,買超,外資,966.83,49,個股,仍大漲,億元,出現,三大,加權指數,法人,上櫃,個股,億元,三大,120.33,即將,6.90,合計,半導體,指數,新興,市場,MSCI,18,55,來道,別提,20,800"
"2015-09-14";"漲幅,電子,表現,通路,5.48,其餘,反彈,11,2.52,各類,16,奈米,820,三星,A10,一線,2330,Apple,傳台,Snapdragon"
"2015-12-01";"上漲,超過,盤中,指數,季線,作收,8442,億元,130,8463,外資,414,24,億元,160,1327,億天量,8320,及陸,191,季營,363,上櫃,下單,Type,3529,20,5351,15,200,外資,414,24,億元,160,1322,億天量,8320,及陸,191,空大,一盤,億元,台股,MSCI,300,國際,30,大關,外資"
"2015-05-06";"翻紅,9800,台股,港股,之上,一度,凌陽,出現,不過,半導體,沒有,推廣,國內,歐台期,交易稅,元富,屏東,對於,帳戶,昭燕以,元有,13,10,億元,3008,913,多頭,大立光,台股,依舊,相對,指期,王台,壓抑,台股,中場,挫低,800,成為,整數,表現,盤中,友達,加權,台積,800,多頭,導致,加權指數,尾盤"
"2015-08-03";"市場,權證,億元,反彈,24,30,區後的,台股,五個,大陸,IC,3658,對於,台股,500,失靈,支撐,早盤,2454,分析師,國內,現貨,台股,GDP,多持,500,拋股,就告,景氣,指數"
"2015-09-27";"波動,市場,大盤,VIX,23.95,台指,在於,22,i6S,估計,利率,融通,分別,1.75,24,2.25,1.875,4.125,半碼,2.125"
"2015-11-06";"盤中,8800,以來,元領,一連,8700,200,25,加權指數,光急,軋空,多頭,券資,台股,依序,全數,jpp,凱基,2498,58"
"2015-10-26";"金額,億美元,設備,影響,半導體,下滑,16,下修,1.07,BBR,市場,台積電,2330,對決,2016,朱立倫,民進黨,總統,發酵,國民黨"
"2015-02-09";"權證,履約,股價,價內,價格,區分,認購,價外,指標,平和,履約,OI,800,合約,Put,平倉,選擇權,Call,000,最大,履約,OI,800,合約,Put,平倉,選擇權,Call,000,最大,權證,履約,股價,價內,價格,區分,認購,價外,指標,平和"
"2016-01-01";"封關,指數,八三,全年,廿五,八點,供應,千點,四三兆元,中國,下來,股價,僅台,卻是,2015,保戶,20,2330,大受歡迎,台灣,萬元,兆元,2014,25,台股,每位,股民,10.4,15,2015"
"2015-12-08";"美國,萬人,非農,就業人口,預期,景氣,復甦,優於,如台,21.1,120,8300,10,11,8335.67,台股,國內外,均線,創下,110.41,大陸,半導體,台積電,產業,要角,分析師,外資,中國,台積,客戶,季營,4.1,3529,上櫃,IC,15,000,400.5,下單,20"
"2015-09-04";"德國,經濟部,台灣,15,4.0,台德,互補,國內,優勢,實力,市場,高點,第九天,似已,中實,800,台股,111.03,低點,匯集,台積電,接手,至於,她則,回應,何麗梅昨,從豪威,OmniVision,將在,3374,證券,11,企業,主辦,中瑞信,16,半導體,亞洲,將對,君悅,萬份,美國,數據,勞動部,2015,19,學者,17.7,國際,不過,半導體,國際,看好,協會,供應鏈,台灣,SEMICON,2015,先進,商機"
"2015-11-24";"震盪,270,159,400,362,來到,價差,402,外資,3008,降稅,議題,談判,中小企業,並未,31.13,卡關,12,250,3008"
"2015-08-20";"期貨,短線,作多,台股,反彈,副總,國泰,大盤,力圖,彈升,盤中,進場,期貨,一度,000,900,中盤,低點,21,949,國民經濟,樂觀,信心,展望,12,2012,實施,國泰,嚴重,2013,iPhone,螢幕,出現,報導,原來,5.5,2317,4.7,大盤,19,8000,指數,8029.81,7.97,879.81,7961.15,動盪,台股,國內,其後"
"2015-09-12";"蘋果,經濟,成長率,3.77,主計,1.56,台灣,創造,一顆,七個,806,Fed,11,億元,上漲,305,反彈,召開,則續,37,買超,台股,仍須,8305.82,億元,上漲,8300,37.14,三大,動盪,分析師,陸行,分別,亞太,半導體,一個月,10,侯明,團隊,之及"
"2015-11-03";"指期,上漲,期收,成交量,價差,431,134,及證,122,665,開盤,一度,匯市,大漲,8643.21,傳產,不僅,今早,大類,大升,集團,紫光,15,2311,併購,優勢,力抗,台股,PE,喊話"
"2015-09-02";"指數,PMI,來到,其後,中國,8035.29,7907.31,上漲,台股,17.73,超微,不過,兩強,半導體,兩家,VMwo,AMD,供應鏈,台廠,2330,指期,現貨,來到,大漲,價差,不過,168,761,市場,指數,庫存,調整,月光,已近尾聲,亞科,市況,僅台,景氣,半導體業,晶圓,發行,證券,2454,依序,10,3008,台灣,00636,932,合計,半導體,景氣,出現,國際,台灣,協會,強勁,不過,復甦,2016"
"2015-12-03";"相關,市場,2330,2888,即將,個股,17,12,8044,台積電"
"2015-12-14";"紫光,重挫,FED,台股,135,光今,7980.59,國聯,8000,大舉"
"2015-07-29";"指數,反彈,DAX,2409,2412,友達,台股,不約而同,市場,2454,應用,由於,預期,IC,庫存,衰退,2330,反彈,導致,出現"
"2015-12-31";"蘋果,iPhone,今年,供應鏈,台灣,8086,台廠,手機,最強,宏捷科,指期,現貨,價差,封關,10,66,14,多數,8272,上漲"
"2015-11-25";"外資,10,先進,3658,1300,1195,半導體,7.69,即將,加遽,持股,85,半導體,國內,4.7,投資,投資信託,以台,持續,App"
"2015-09-28";"蘋果,新機,受惠,iPhone,2317,據統計,下檔,以來,新機種,市場,設計,IC,多數,晶圓,代工,宣告,備太多,2330,下單,台積電,金融股,如中,太陽能,IC,外資,30,持續,動作,未來,LED,升息,Fed,國聯,何時,動盪,復甦,歐美,汽車,決定,不確定性,市場,18,區間,反彈,24,國際,大陸,但多空,寬度,壓力"
"2015-12-26";"本益比,投資,引來,來台,主張,中資,明顯,參股,中資企業,國內,IC,營運,營收,手機,成長,再創新高,創新,台積電,2330,動能,幼兒園,受助者,員工,協助,善心人士,台積,報佳音,學習,以好,及時,外資,台股,收假,兩岸,佳節,動能,2016,再創,將會,即將"
"2015-11-26";"基金,時代,房地產,半導體,打敗,兩成,標準,消費,汽車,台股,短線,台積電,12,參與,10,反彈,台股,個股,國聯,MSCI,二版,亞股,加權指數,台股,130,今早,1.06,外資,QE2,傳出"
"2015-06-20";"止跌,沈重,反彈,來到,台股,及美,低檔,三大,債務,KD,大老,保險,即將,反觀,來看,國泰,宏圖,市櫃,入帳,2882,除權,扣抵,以來,填權,企業,一段時間,45,市場,中約,恐難,優於,預期,族群,季財測,台積電,以晶圓,影響,封裝,半導體,整體,億元,配發,股息,400,45,創新,30,15,合計,國泰,DRAM,S6,市場,Plus,中國,備下,Edge,iPhone,傳出,供給"
